PL_Index,nu_syn,LP_Index,Pivot_Energy,Frac_Variability,Variability_Index,nuFnu_syn,CLASS
2.3139505,0.0,2.346844,2019.9944,0.0,8.985389,0.0,BCU
2.381779,6237348400000.0,2.3234549,850.1523,0.92600363,579.76953,2.5345158e-12,FSRQ
2.0383446,25118865000000.0,1.993312,2746.521,0.67459804,105.0388,4.1604662e-12,BLL
2.3814375,20892960000000.0,2.2973866,943.4617,0.73782206,130.7703,1.7062081e-12,BLL
2.0849597,1412537600000000.0,2.0703032,2071.2358,0.32871348,25.332678,1.1041193e-12,BLL
2.5015597,0.0,2.5038805,885.7689,0.1041103,11.0583725,0.0,BLL
2.4931495,100000000000000.0,2.0623496,1298.6741,0.2540464,15.133654,5.824049e-13,BLL
2.653706,12661933000000.0,2.520974,390.84073,0.44091162,55.930813,5.0550097e-13,FSRQ
2.100191,231206480000000.0,2.1121461,2380.145,0.45121387,23.66419,6.3573924e-13,BLL
1.9715917,23713737000000.0,1.8388314,2840.8682,0.5960776,22.198612,4.2057747e-13,BLL
2.5578847,5248074600000.0,2.4917936,916.76764,0.629681,39.586395,3.189885e-13,FSRQ
2.7360368,0.0,2.6788995,580.6503,0.801782,35.860893,0.0,BCU
2.247641,831763800000.0,2.2571385,1440.5267,0.44242293,41.866257,4.1783038e-13,BLL
2.186331,13803842000000.0,2.0807223,860.2145,0.5345164,264.0485,1.5332678e-12,BLL
2.2154686,36099400000000.0,2.0974817,1672.9215,0.8999967,69.66454,9.454335e-13,FSRQ
1.9969305,0.0,1.8570014,2139.7747,0.0,7.9895144,0.0,BLL
1.8871831,2818383000000000.0,1.7504214,1900.6392,0.3618383,109.63452,7.860279e-12,BLL
2.1895556,3630780600000.0,1.8922684,1989.2683,1.6615753,33.063316,6.288948e-13,FSRQ
2.3058887,0.0,2.2919927,1749.4039,0.0,2.919446,0.0,BCU
2.2370713,4920395000000.0,2.1909285,1578.2427,0.07780685,12.42509,1.4847693e-13,BLL
2.179418,5495408500000000.0,2.1355553,2086.0771,0.30301765,17.81698,1.1789001e-12,BLL
1.9261792,8317638000000000.0,1.8923177,2770.2307,0.18054658,29.009914,1.0754767e-11,BLL
2.333917,3672823000000.0,2.1571,712.50256,0.8273898,326.32715,1.4542531e-12,FSRQ
1.9079357,518800040000000.0,1.7641357,1375.566,0.18465349,37.28269,2.600513e-12,BLL
1.8110223,0.0,1.8068625,6865.257,0.0,6.501697,0.0,BCU
2.2143896,13489629000000.0,2.1744852,1427.1921,0.0,10.891691,2.3528378e-12,BLL
2.5111,27227040000000.0,2.5149856,1722.3158,0.46512628,19.72884,2.6967643e-13,BCU
2.025376,1584893100000000.0,1.9984311,2491.3992,0.0,9.264915,2.1743477e-12,BLL
2.3017867,5308844300000.0,2.4003425,2158.7446,0.76263285,897.96747,5.8210724e-12,FSRQ
1.9549481,0.0,1.9743565,3295.2004,0.22257484,13.812729,0.0,BLL
2.498202,0.0,2.481083,870.14746,0.31309924,21.629261,0.0,FSRQ
2.0765436,312607950000000.0,2.0866644,3488.203,0.26380002,16.32512,1.3355034e-12,BLL
2.0322993,76383580000000.0,1.9984474,3365.4084,0.0,8.772559,3.125194e-13,BLL
2.0417125,1000000000000000.0,1.8674401,1330.636,0.6903063,289.9716,4.489531e-12,BLL
1.9029381,0.0,1.9051366,5106.195,0.0,14.55418,0.0,BCU
2.1601832,8550667000000.0,2.0695424,824.5931,2.291977,3892.9688,3.0151368e-12,BCU
1.8382043,2660725000000000.0,1.6798275,3070.9507,0.013833928,10.764534,1.6241756e-12,BLL
2.3649096,3273407000000.0,2.267123,871.3989,0.82578754,544.1315,5.221773e-13,FSRQ
1.8387039,1.3803823e+16,1.7090852,6079.3853,0.546802,21.204617,9.834335e-13,BCU
2.0362117,100000000000000.0,1.9096957,1171.1335,0.23154698,37.45344,6.913755e-12,BLL
1.7647128,1e+17,1.72222,6729.241,0.3271756,16.414032,5.047903e-12,BLL
2.5371032,11885022000000.0,2.458023,1013.542,0.18649192,12.28687,2.1439468e-13,BCU
1.8773526,7.5857755e+16,1.6363956,3108.0413,0.19372877,14.0096855,1.659392e-12,BLL
1.9429656,2344228900000000.0,1.7501317,2089.8103,0.8358144,70.68979,4.1308745e-12,BLL
2.3241017,7620790300000.0,2.2587929,842.20624,0.88829917,677.63403,3.5086415e-12,FSRQ
2.0391107,0.0,1.3274745,3056.282,0.0,5.959256,0.0,BCU
2.501649,9885531000000.0,2.5066466,1258.9944,0.0,11.337759,1.1783654e-13,BCU
2.508091,6760829600000.0,2.4725385,826.3955,0.82928675,142.31038,2.1249317e-12,FSRQ
2.2103145,118850230000000.0,2.0057375,1893.3032,0.09862577,12.013063,2.6061355e-13,BCU
2.218831,0.0,2.1366322,1771.9336,0.258352,15.2268915,0.0,BCU
2.1647806,6309573300000.0,1.9713173,1647.0779,1.0520401,88.06897,3.109682e-13,BCU
2.115933,51880005000000.0,2.0166352,1544.5978,0.20927453,18.834553,5.070549e-13,BCU
2.4216313,7286182000000.0,2.3938398,964.2347,0.6946251,51.715122,1.0530573e-12,BCU
2.013389,960505800000000.0,1.8233677,3089.1553,0.567346,22.931824,1.3955455e-12,BLL
2.0496154,275422860000000.0,2.0556457,2277.1091,0.4214771,35.318623,8.0743024e-13,BLL
2.5958824,289067980000000.0,2.5065699,916.7181,0.98437804,49.919716,4.3682552e-13,FSRQ
2.3481383,9120108000000.0,2.2720602,680.3629,0.57659274,366.49,1.8586944e-12,FSRQ
2.5272639,1462177200000.0,2.5483136,1037.71,0.0,10.874801,3.983997e-13,FSRQ
2.403438,4168693800000.0,2.2817385,1191.8658,1.1547818,109.10944,5.7244135e-13,FSRQ
2.1484103,8912509000000.0,2.0450866,1790.4749,0.6099185,34.532482,2.1755046e-12,FSRQ
2.026203,14454398000000.0,1.7635505,2265.2273,0.0,10.5542,4.3534244e-13,BCU
2.60988,2398832800000.0,2.4359677,438.41354,1.0314845,429.5244,1.1966717e-12,FSRQ
2.0749464,0.0,2.023639,3316.3845,0.0,7.212368,0.0,BCU
2.066998,46773515000000.0,1.9190097,2806.0608,0.28417927,13.142626,1.017068e-12,BCU
1.8959392,1.0715193e+16,1.4604847,3853.4226,0.18717112,14.167965,4.180286e-12,BLL
2.1846976,18706822000000.0,2.132108,1029.3147,0.09531115,16.506138,2.555224e-13,BCU
1.87747,1412537600000000.0,1.6675606,2472.0933,0.42172167,27.918558,1.2207198e-12,BLL
2.0631251,9.120089e+16,2.1084626,4433.058,0.0,8.403669,2.7938624e-13,BLL
1.8829904,0.0,1.7155548,3643.3704,0.0,11.862303,0.0,BLL
2.1691866,9.120089e+17,2.1752903,3080.22,0.29754242,16.177794,1.9691328e-12,BLL
1.9488044,4.8977883e+16,1.4193317,4106.945,0.0,9.973842,1.499899e-12,BLL
2.5315619,51880020000000.0,2.5284743,870.3863,0.0,3.4389088,8.333856e-13,BLL
1.8254118,0.0,1.7622724,6055.852,0.76190937,21.233597,0.0,BCU
1.704938,4168693800000.0,1.613626,11037.813,0.0,8.199522,2.2508782e-13,FSRQ
2.487208,3019951800000.0,2.3642218,610.2144,0.5205173,209.83745,1.9282085e-12,FSRQ
2.2642686,2089294600000.0,2.2614114,2326.979,0.3962482,16.227152,4.539019e-13,BCU
1.8053584,0.0,1.4939352,5860.9272,0.0,13.189946,0.0,BLL
1.9653744,3981071800000000.0,1.9210644,5471.5396,0.25597522,18.191383,1.5219451e-12,BLL
1.6758314,8.709636e+16,0.5141078,10365.936,0.0,11.895357,1.2121211e-12,BLL
2.3791604,0.0,2.0772007,1620.262,0.0,9.073717,0.0,BCU
1.9038485,1.7579236e+16,1.8106827,3054.4648,0.39738616,32.79175,5.104063e-13,BLL
2.0794628,2238721100000000.0,1.8133126,1641.3674,0.13639942,12.139494,7.6149314e-13,BLL
2.4266503,4518559400000.0,2.4011347,1110.2385,0.39277092,29.777742,5.941868e-13,BCU
2.4649086,16405897000000.0,2.6291099,1195.2605,1.3164562,77.12215,1.6141319e-13,BCU
1.9228348,0.0,1.8166791,4560.2085,0.16191155,12.246956,0.0,BLL
2.2747133,28840315000000.0,2.2429788,1368.6958,0.35057154,21.001177,1.0610748e-12,BLL
1.9480146,144543970000000.0,1.6529777,2689.5383,0.84104127,25.743532,9.334305e-13,BCU
2.5140712,4852885000000.0,2.4086459,489.92587,1.2824053,2709.0525,7.489417e-12,FSRQ
2.5979493,4466835700000.0,2.495209,892.15106,0.8086973,55.804783,7.079474e-13,FSRQ
2.4311616,1862087100000.0,2.4336975,1000.3005,0.75146556,858.3483,4.9278105e-13,FSRQ
2.3342357,2089296100000.0,2.3099065,1005.2373,0.53631264,58.564056,1.3914289e-12,FSRQ
2.3384829,36307804000000.0,2.239042,770.618,0.79219836,379.9662,2.677195e-13,FSRQ
1.7113473,1412537600000000.0,1.6848881,8816.224,0.0,7.5103807,1.16400275e-11,BCU
1.9887938,0.0,1.9707043,2867.5818,0.3431378,18.27839,0.0,BLL
2.0968673,0.0,2.089753,2558.1228,0.0,9.443899,0.0,BLL
2.045343,1047128500000000.0,1.7883784,2545.2463,0.33791235,16.940012,7.3807247e-13,BLL
1.9865717,17782794000000.0,1.276495,5994.2603,0.0,9.274304,2.2255174e-13,BCU
2.7308793,8472274400000.0,2.7359743,680.3199,0.6289031,30.917223,6.1913024e-13,FSRQ
2.3851902,3019951800000.0,2.2696269,747.0036,0.5757944,329.70084,1.1685169e-11,FSRQ
2.5642395,39810720000000.0,2.553655,1167.0548,0.65593076,29.140509,6.912896e-13,BCU
2.742793,7071312000000.0,2.67426,655.8512,0.5610537,34.597687,5.170946e-13,FSRQ
1.991756,398107160000000.0,1.9807947,2651.8298,0.52926075,36.735634,1.0527833e-12,BLL
2.255803,34276780000000.0,2.1684988,921.9349,0.5017968,69.08666,3.0826485e-12,BCU
2.2774472,4786301000000.0,2.2348979,1565.8086,0.80908483,42.04718,1.0406292e-12,FSRQ
2.374438,5128614000000.0,2.0573587,1018.3531,0.844716,57.57005,4.5126224e-13,FSRQ
2.506272,0.0,2.413146,816.47626,0.8831203,32.72773,0.0,BCU
2.5532165,3162277700000.0,2.5338311,908.4995,1.5393705,172.14252,1.9916316e-13,BCU
1.735869,1.216186e+16,1.6559085,7014.053,0.0,11.589303,2.7255303e-12,BLL
1.8818885,10964782000000.0,1.8475724,5759.1235,0.52449363,17.859514,5.498041e-13,BCU
1.816884,2.6760855e+17,1.7618048,4540.8477,0.15984875,12.437265,2.8290263e-12,BLL
2.069621,245470890000000.0,1.971278,3457.621,0.0,12.192214,1.2714931e-12,BLL
1.8986688,0.0,1.7787808,6078.257,0.36183348,16.725891,0.0,BCU
2.6626372,3162277700000.0,2.6591954,671.83887,1.2320923,123.35068,1.9605504e-12,FSRQ
2.0668354,0.0,2.00749,2411.2922,0.32707405,17.880825,0.0,FSRQ
2.1912675,0.0,2.1803877,1737.5897,0.0,7.567291,0.0,BLL
2.5666068,682338700000000.0,2.5530343,919.73047,0.44811314,17.666584,4.1442696e-13,FSRQ
2.4481943,1949844600000.0,2.410669,1213.9338,0.39925003,24.627857,5.182914e-13,FSRQ
2.2226589,8609938000000.0,2.0835876,910.1356,0.9155971,520.5657,2.4129203e-12,FSRQ
2.2189305,131825674000000.0,2.2142615,2005.6659,0.0,10.002849,1.3280364e-12,BCU
2.0868998,146217720000000.0,2.0854292,2195.9907,0.94453067,69.2752,8.9748873e-13,BLL
2.4435446,7943282500000.0,2.4205203,797.1561,1.0401707,231.4825,2.3903748e-12,FSRQ
2.201867,11885018000000.0,2.0652375,2437.2031,0.3704344,17.59051,1.0370245e-13,BCU
1.9562323,199526230000000.0,1.8410579,2318.1714,0.0,10.3563595,1.561723e-12,BLL
2.7952158,5688529600000000.0,2.7565725,574.06396,0.4450464,14.367991,3.655805e-12,BCU
2.3416023,33381050000000.0,2.2127604,1043.5677,0.53609544,68.56274,1.017431e-12,FSRQ
2.0037386,5128614000000000.0,2.010624,3814.353,0.33219188,15.012496,5.9769416e-12,BLL
2.4818678,100000000000000.0,2.361503,606.9497,1.3135654,535.04156,1.5479395e-12,FSRQ
2.4319,6237348400000.0,2.4038389,743.4637,0.9966704,262.44943,1.4574713e-12,FSRQ
2.4036956,9120108000000.0,2.2712884,1121.1865,1.6073724,121.90177,4.020092e-13,FSRQ
1.8681148,7328245500000000.0,1.7427039,2051.3838,0.25448903,26.785776,2.6452944e-12,BLL
2.1448507,519996000000000.0,2.1381984,2256.771,0.2724198,21.030163,9.338067e-13,BLL
2.4199574,13963683000000.0,2.2916627,831.9007,0.8276269,80.548805,4.2658936e-12,BCU
2.1283975,0.0,1.7236953,2886.6091,0.6496603,26.837587,0.0,BLL
1.9506477,0.0,1.826949,3433.2634,0.0,8.096849,0.0,BLL
2.66654,3019951800000.0,2.879436,1191.0406,0.70953894,55.55505,3.327193e-13,BCU
2.236663,22646444000000.0,2.1991498,1579.0101,0.33423686,29.189426,3.0587924e-12,BLL
2.0731642,2660725000000000.0,1.754292,2593.0881,0.37514737,17.932703,1.5713719e-12,BLL
2.2250051,30902954000000.0,2.20309,1383.9236,0.57173026,42.378254,1.2535972e-12,BLL
2.0853822,467735130000000.0,2.1184094,4094.668,0.16131525,15.708327,7.3304394e-13,BLL
1.6876304,7943282000000000.0,1.2677549,11926.878,0.0,13.546155,7.5427896e-13,BLL
2.3658545,36307804000000.0,2.28109,1347.4701,0.0,6.461352,2.2679214e-13,BCU
2.6876252,794328240000.0,2.1763322,472.0454,0.4469703,25.172976,3.8832736e-13,FSRQ
2.110961,0.0,2.1065989,2245.894,0.0,9.195084,0.0,BLL
2.0662203,251188650000000.0,1.9234678,3092.3962,0.37492493,13.524468,5.238983e-13,BLL
2.447683,4897788400000.0,2.3028471,682.041,0.8460133,197.77232,2.6055536e-12,FSRQ
2.5492494,0.0,2.5186076,927.3559,0.0,9.882325,0.0,BCU
2.1537406,506990720000000.0,2.053039,1658.6749,0.43606988,25.664616,1.2005272e-12,BLL
2.3683307,1949844600000.0,2.2971091,1036.6732,0.76188374,118.5193,7.226899e-13,FSRQ
2.120966,25118865000000.0,1.7839606,2179.4863,0.45617703,17.53197,5.0300004e-13,BCU
2.411449,11885022000000.0,2.3614485,738.9847,0.3919583,84.446205,1.282121e-12,FSRQ
2.5909305,13182567000000.0,2.3987803,463.7563,0.5432778,51.201576,2.0808797e-12,FSRQ
2.0396304,131825674000000.0,2.0548217,2889.1443,0.56780815,53.71207,2.175815e-12,BLL
2.000031,5011872500000000.0,1.9912995,4201.7456,0.0,4.6503744,2.590902e-12,BLL
1.975206,0.0,1.8826901,4521.868,0.0,10.229832,0.0,BCU
2.0268648,16405897000000.0,1.9389943,2596.7314,0.3449292,18.21766,4.9120186e-13,FSRQ
2.5565073,0.0,2.5059268,875.5887,0.43394724,15.906586,0.0,BCU
2.0569344,281838300000000.0,2.0502114,3346.0686,0.4165569,21.586721,1.3265206e-12,BLL
1.4860786,164058980000000.0,1.4917786,15546.501,0.0,14.394237,2.0024607e-13,BLL
1.9454489,8511380500000.0,1.8112887,1705.2999,0.45200428,45.223267,2.1570639e-13,BLL
2.0286098,7328245500000000.0,2.0183253,2143.0176,0.48836,46.320976,3.3501635e-12,BLL
2.1275618,83176380000000.0,2.0543568,2491.732,0.20247646,11.952156,3.3162785e-13,BCU
2.0481274,912010900000000.0,1.9845827,2396.861,0.5574757,32.997765,9.938092e-13,BLL
2.203648,158489330000000.0,2.1146293,2192.0771,0.423763,18.818666,1.0571704e-12,BCU
1.6068168,156675100000000.0,1.1931834,11863.779,0.69398445,26.317602,1.781189e-13,BLL
1.8098128,1.2092052e+17,1.5689014,3948.0063,0.39604747,20.004799,1.7402915e-12,BLL
1.9064204,16595869000000.0,1.9939854,5378.93,0.0,9.961729,1.1369596e-12,BLL
2.1293888,5754399500000.0,2.091386,2240.9321,0.68747604,57.545155,9.172084e-13,BLL
2.4823477,35892220000000.0,2.4864528,1222.6251,0.23743284,13.374643,4.4232248e-13,BCU
2.2590778,5248074600000.0,2.2130103,1113.4492,1.1723727,1392.4369,2.2119383e-12,FSRQ
2.2946537,15848932000000.0,2.1452386,913.2513,0.51504505,49.652596,3.5230597e-12,BLL
2.1211991,0.0,1.9982334,1463.4613,0.25214183,16.004726,0.0,BLL
1.6112192,1.0715193e+16,1.398739,11458.862,0.0,18.425316,6.0173465e-13,BLL
2.0918505,4097321200000000.0,2.0395372,1970.1155,0.40001342,20.466238,2.5615037e-12,BLL
2.1001794,2570395800000.0,2.1838403,4229.866,0.0,13.523158,2.4304406e-13,BCU
2.0107062,275422860000000.0,2.0155563,4156.632,0.0,10.158467,6.7056826e-13,BLL
2.205771,1566751000000000.0,2.197938,1558.5682,0.53752965,39.861412,2.1708009e-12,BLL
1.8762361,173780080000000.0,1.7669405,4085.5618,0.59765834,27.194551,1.7609296e-13,BCU
2.2951238,14962363000000.0,2.1711628,1499.2484,0.9324028,28.200592,8.0259416e-13,BCU
2.6313362,0.0,2.5955582,737.91437,0.6604141,27.010223,0.0,BCU
1.9335799,69984198000000.0,1.8096329,1558.9705,0.8312047,169.41278,7.4308756e-13,BLL
1.8597337,1995262400000000.0,1.7823086,4758.618,0.6667862,22.558552,4.572082e-12,BLL
1.4981695,1.1481536e+17,1.2794547,8154.5957,0.38310763,17.361479,9.690206e-12,BLL
1.7800659,5597576000000000.0,1.6216857,1910.0972,0.28306887,91.2137,1.0875745e-11,BLL
2.1400502,0.0,2.0651817,819.44904,1.345678,1735.1504,0.0,FSRQ
2.7258198,3388441600000.0,2.5297585,477.04352,0.3410423,24.103584,1.2441851e-12,FSRQ
1.7894161,1.7782795e+16,1.4568616,3078.13,0.39390346,31.569378,9.447524e-13,BLL
2.243127,12022644000000.0,2.1349716,708.21375,0.62961584,624.98157,1.3327816e-12,FSRQ
2.4600582,3162277700000.0,2.4396327,1087.0458,0.46747458,45.017815,1.6913286e-12,FSRQ
2.3270116,47863010000000.0,2.2571166,733.23145,0.6450191,335.24088,2.2519047e-11,BLL
2.5237777,582103200000000.0,2.5486927,978.4614,0.47821534,23.272804,3.7911417e-13,BLL
2.5012472,4897788400000.0,2.4544554,1076.8737,0.21216847,16.730925,2.8945628e-13,BCU
2.4733908,0.0,2.3367212,1043.2728,0.17221212,13.9951,0.0,BCU
2.345343,0.0,2.1758683,957.182,0.56352377,37.030888,0.0,BCU
2.780357,0.0,2.7962358,674.292,0.28975925,15.491556,0.0,BCU
2.2072682,31622777000000.0,2.1367557,579.01245,2.0407574,9817.706,1.0074952e-12,FSRQ
1.6986274,3.0199516e+17,1.4293051,4172.4346,0.0,7.887967,5.8356735e-12,BLL
2.0952458,0.0,1.6070391,2669.074,0.0,7.1674037,0.0,BCU
2.0876298,291071700000000.0,1.9153479,1492.6228,1.4530227,251.81818,7.916569e-13,BLL
2.1563706,13963683000000.0,2.062095,2068.6206,0.0,13.491943,7.3776494e-13,BCU
2.3768096,5888436300000.0,2.2750065,1160.7877,1.0844114,212.26099,3.6502954e-13,FSRQ
1.922887,3019951800000000.0,1.8754988,4263.727,0.7256705,32.47223,9.37385e-13,BLL
2.112514,52480746000000.0,1.9361933,1287.2242,0.9646206,216.26183,2.0115739e-12,BLL
1.7262828,0.0,1.161646,6815.6885,0.0,7.88039,0.0,BLL
1.587459,131825640000000.0,1.4586804,12655.435,0.0,5.3397517,2.0784089e-13,BLL
1.8830113,264240880000000.0,1.7196401,2974.6477,0.0,9.351342,5.7296225e-13,BLL
1.840304,158489330000000.0,1.5039548,5730.859,0.44546872,18.718569,3.2055386e-13,BLL
2.355404,79432750000000.0,2.107129,1545.7614,0.32404593,17.390806,8.3937685e-13,FSRQ
2.1137657,223872120000000.0,2.0672827,1877.2574,0.24841096,21.102896,1.5328618e-12,BLL
1.8168526,1963360300000000.0,1.7068207,1254.4047,0.25119606,370.87347,4.435545e-11,BLL
1.9572158,275422860000000.0,1.8706445,3648.6436,0.27649382,15.265496,6.3169e-13,BCU
2.293874,5861381500000.0,2.204957,906.68414,0.6012469,288.66898,8.727644e-12,BLL
2.0908947,275422860000000.0,2.0836272,2923.9866,0.6074474,44.520958,9.860047e-13,BLL
2.2033215,13963683000000.0,2.2236695,1367.4917,0.7041836,15236.898,2.3692888e-11,FSRQ
2.5609736,0.0,2.52516,791.0217,0.40020913,28.487288,0.0,BCU
2.5378454,5308844300000.0,2.4433405,886.8514,0.6033644,20.421019,2.5434312e-13,FSRQ
1.6502669,1.023293e+18,1.630036,5134.745,0.18697956,18.563412,1.0428216e-11,BLL
1.5889026,0.0,1.6066726,16434.742,0.0,9.54091,0.0,BCU
2.0236568,0.0,2.0877168,4246.6074,0.6740391,20.79513,0.0,BCU
2.720737,2398832800000.0,2.710377,660.538,0.5689959,37.562023,2.311884e-13,FSRQ
1.9734182,0.0,1.9341009,5488.942,0.0,9.9902315,0.0,BCU
2.5566707,10115797000000.0,2.537414,1190.5963,0.52996,22.87361,5.0646564e-13,FSRQ
2.0356388,52480746000000.0,1.9974525,2860.9785,1.0122861,96.8524,2.768962e-12,BLL
2.2000656,0.0,2.1714876,1944.7855,0.05293873,15.295015,0.0,BCU
2.562876,1059253700000.0,2.6784382,942.6333,1.3571756,127.453224,5.6191033e-13,FSRQ
2.4899876,17378008000000.0,2.4926138,783.8402,0.53758067,62.673386,3.9776998e-13,FSRQ
2.3106105,4466835700000.0,2.2885466,1061.7644,0.77724755,634.57086,3.785123e-13,FSRQ
1.7037905,436515850000000.0,1.6144886,6312.1533,0.32805207,16.778328,5.511325e-13,BLL
2.2149198,165958700000000.0,2.2768407,2125.8535,0.2728083,14.7679615,5.128071e-13,BCU
2.1686997,51880005000000.0,2.03108,2764.6807,0.0,10.430135,1.8305474e-12,BLL
2.3312943,9885531000000.0,2.0914345,1055.7657,0.2458075,14.956372,9.249878e-13,FSRQ
1.9308976,0.0,1.9178482,2557.2593,0.26348197,26.284048,0.0,BLL
2.68873,2089294600000.0,2.6347384,788.2977,0.9708346,49.882187,5.5283176e-13,BCU
2.630136,2754226200000.0,2.534807,706.14185,0.49662775,21.579609,1.4636492e-12,FSRQ
2.0107028,0.0,1.9905059,4888.6123,0.0,11.312115,0.0,BCU
2.0444608,1.0715193e+16,1.9983076,3446.798,0.0,7.8746424,6.469638e-13,BLL
2.426326,4241309800000.0,2.3188167,558.70966,0.719489,379.58456,7.891163e-13,FSRQ
1.9628578,7244359500000000.0,1.9396528,2421.3643,0.27091378,25.179514,5.1190575e-12,BLL
1.8979964,0.0,1.7697359,4823.9355,0.0,4.700061,0.0,BLL
2.322654,10351422000000.0,2.3086064,1094.3734,0.3561917,49.25403,2.5297757e-12,BLL
2.1093314,4466836000000000.0,2.1167064,3103.9307,0.2590743,16.499342,3.1561017e-12,BLL
1.9964937,0.0,1.9674202,2869.1733,0.344874,21.294193,0.0,BLL
2.2639453,14962356000000.0,2.2578602,2001.037,0.9609521,100.02586,1.5208102e-12,BLL
1.7277161,6.6069344e+16,1.692638,6829.82,0.24271524,17.16416,7.199047e-12,BLL
2.106335,966050900000000.0,2.046292,2915.7844,0.45392784,27.914637,2.4047726e-12,BLL
2.0915415,169824370000000.0,2.081515,2441.4434,0.32976368,18.13952,3.4725779e-13,BCU
2.0882933,199526230000000.0,2.0053294,2014.89,0.41464248,24.931753,9.778967e-13,BLL
2.0127568,3548134000000000.0,1.9855438,3573.3438,0.47096056,26.607265,1.1240225e-11,BLL
1.7469068,8.035261e+16,1.6178652,3052.0896,0.2906088,21.065659,7.417696e-12,BLL
1.8453245,4466836000000000.0,1.7476867,1869.902,0.18177399,56.59184,1.6813573e-11,BLL
2.0995898,19054608000000.0,1.9715945,823.50037,1.4862518,3418.4375,5.724664e-13,FSRQ
1.7863374,1.0715193e+16,1.6022031,3248.7844,0.0,11.712468,2.813902e-12,BLL
2.4923344,6760829600000.0,2.476327,903.5931,0.6020241,37.670536,9.309235e-13,BLL
2.408755,6918310000000.0,2.397587,1275.3473,1.1416038,43.080067,5.725178e-13,BCU
2.56931,2223309800000.0,2.5355446,687.70874,1.0647128,98.021034,4.2710142e-13,BCU
2.566734,1949844600000.0,2.56333,798.3775,0.8747745,36.784363,9.782143e-13,FSRQ
2.0071595,5011872500000000.0,1.8315207,3651.187,0.20534919,14.094892,1.4609185e-12,BCU
2.0250065,0.0,2.0060902,3984.878,0.0,11.054837,0.0,BCU
1.8190295,2344228900000000.0,1.6700464,1775.134,0.16610652,30.24373,4.0085196e-12,BLL
2.25013,5623413500000.0,2.195616,1616.0503,1.3158618,91.14779,2.2009694e-13,FSRQ
2.3802748,6531305700000.0,2.1343515,900.3073,1.0453954,89.44615,1.089808e-12,FSRQ
2.1732938,24547089000000.0,1.9984732,1544.8601,0.0,11.000147,7.301179e-13,BLL
1.8906709,27384196000000.0,1.8951366,3509.8745,0.4208009,28.577911,1.9898621e-13,BLL
2.3743947,0.0,2.3290126,1130.4579,0.5893088,33.529858,0.0,BCU
2.2914586,0.0,2.2926323,1909.8174,0.0,9.991511,0.0,BCU
2.4220495,12022644000000.0,2.3885863,1020.7456,0.9273291,64.90447,4.804133e-13,FSRQ
2.3298101,7244359400000.0,2.1318674,963.00903,0.52926606,43.82537,3.470939e-13,FSRQ
2.5550017,24547089000000.0,2.618215,1396.3289,0.83393145,68.478096,4.561073e-12,FSRQ
2.230515,33884415000000.0,2.2118137,2274.799,0.0,9.757349,2.5193354e-13,BLL
2.5892935,19952631000000.0,2.3589544,659.5632,0.76621693,30.539717,2.9931399e-13,FSRQ
1.9950716,7079458000000000.0,1.951332,3831.972,0.0,10.02015,1.2110805e-12,BLL
1.8635494,2570395800000.0,1.8634853,6822.689,0.0,13.352037,4.101635e-13,BLL
2.3435314,10092529000000.0,2.1986632,719.12274,1.5283699,2974.3303,3.5556664e-12,FSRQ
2.0693383,0.0,2.1019561,4452.076,0.40962422,15.177322,0.0,BLL
2.1993194,8175230000000.0,2.1489077,1655.6498,0.47762758,36.609707,9.903278e-13,BLL
2.365071,64565420000000.0,2.3780665,1353.5894,0.0,8.48585,1.5315635e-13,BCU
2.1806166,33113112000000.0,2.1175437,2147.3442,0.5538184,20.858173,1.2483863e-12,FSRQ
2.3163612,6918310000000.0,2.2766523,1744.2898,0.0,10.224538,1.8919864e-12,BLL
2.1127496,110917480000000.0,2.0056965,2759.8398,0.52119184,26.497004,2.2627001e-13,BLL
2.0076168,660693500000000.0,1.9172324,1298.5743,0.37282676,68.744,8.132855e-12,BLL
2.0633662,0.0,2.0640824,3315.5469,0.0,11.200784,0.0,BLL
2.2459288,13031668000000.0,2.2190576,1687.7512,0.28126183,29.232067,9.366644e-13,BLL
1.7917812,3.548134e+16,1.664129,3108.8613,0.18752716,17.997179,1.0203801e-11,BLL
2.5198958,13489629000000.0,2.613877,1296.2109,0.3503331,17.832083,8.373654e-13,BCU
2.246488,5000345400000.0,2.1219308,518.219,0.8978677,13923.587,2.11962e-12,FSRQ
2.3970292,380189400000000.0,2.403005,1135.4246,0.0,8.000324,1.5906844e-13,BCU
2.2900295,4168693800000.0,2.2020795,1559.1578,0.7682821,40.10633,1.1292653e-12,BLL
1.9581292,2.0183664e+16,1.961048,4671.334,0.15621278,12.635033,1.2715224e-12,BCU
2.487468,3845917800000.0,2.3813086,461.00723,1.0701345,1924.742,2.2806414e-12,FSRQ
1.5645863,0.0,1.485505,14494.464,0.0,12.736244,0.0,BLL
1.7876707,562341300000000.0,1.5872318,2690.402,0.31867298,32.03074,2.513923e-12,BLL
2.3425474,4216965000000.0,2.3369975,2139.575,0.0,7.8602858,1.0484145e-12,FSRQ
1.834825,398107160000000.0,1.563559,3387.93,0.4907587,24.957916,5.04379e-13,BLL
2.2419577,344746620000000.0,2.1495416,1712.6464,0.0,10.193693,1.1082277e-12,BCU
